"","long","lat","year","TimePeriod","RCP","scenario","treecanopy","Ann_Herb","Bare","Herb","Litter","Shrub","DrySoilDays_Summer_whole","Evap_Summer","ExtremeShortTermDryStress_Summer_whole","FrostDays_Winter","NonDrySWA_Summer_whole","PPT_Winter","PPT_Summer","T_Winter","T_Summer","Tmax_Summer","Tmin_Winter","VWC_Winter_whole","VWC_Spring_whole","VWC_Summer_whole","VWC_Fall_whole","uqID"
"1906",-110.0105,37.6139,2013,"Hist","historical","sc1",0,0,27,11,24,23,0,2.823635,35.98,81,0.2221495,7.9,8.15,-1.217778,22.72826,38.35,-19.45,0.1241272,0.1268577,0.06110592,0.1587442,"-110.0105 37.6139 2013 sc1"
"1907",-110.0105,37.6139,2014,"Hist","historical","sc1",0,0,27,11,24,23,0,3.440295,34.25,70,0.1565866,3.99,7.12,0.6388889,21.81739,35.65,-17.75,0.1627319,0.1256673,0.06016107,0.1039626,"-110.0105 37.6139 2014 sc1"
"1908",-110.0105,37.6139,2015,"Hist","historical","sc1",0,0,27,11,24,23,0,5.175354,34.77,58,0.3089987,7.48,13.2,1.804444,22.05,36.15,-15.05,0.1432507,0.1322171,0.06289428,0.1133608,"-110.0105 37.6139 2015 sc1"
"1909",-110.0105,37.6139,2016,"Hist","historical","sc1",0,0,27,11,24,23,0,3.562878,35.8,75,0.1790954,7.13,7.39,-1.163187,23.43043,37.65,-16.75,0.1590064,0.1320499,0.06040004,0.07021178,"-110.0105 37.6139 2016 sc1"
"1910",-110.0105,37.6139,2017,"Hist","historical","sc1",0,0,27,11,24,23,0,3.005306,35.83,60,0.07690039,9.7,6.41,1.061111,23.94022,37.25,-14.65,0.1372797,0.1249859,0.05895572,0.06586098,"-110.0105 37.6139 2017 sc1"
"1911",-110.0105,37.6139,2018,"Hist","historical","sc1",0,0,27,11,24,23,0,2.014147,34.75,69,0.02911259,2.74,4.36,2.124444,24.31141,35.55,-12.35,0.07153897,0.07137349,0.05814818,0.1231779,"-110.0105 37.6139 2018 sc1"
"1912",-110.0105,37.62208,1980,"Hist","historical","sc1",19,0,69,10,5,9,0,1.536531,36.11,74,0.06564391,14.21,2.57,0.9692308,23.06576,36.95,-12.35,0.124112,0.1414702,0.06621893,0.07344649,"-110.0105 37.62208 1980 sc1"
"1913",-110.0105,37.62208,1981,"Hist","historical","sc1",19,0,69,10,5,9,0,5.786021,35.96,74,0.05081009,2.37,9.69,3.393333,23.1087,37.45,-9.35,0.07708407,0.07758958,0.06649009,0.09781234,"-110.0105 37.62208 1981 sc1"
"1914",-110.0105,37.62208,1982,"Hist","historical","sc1",19,0,69,10,5,9,0,4.638507,34.67,82,0.2442603,4.12,9.99,0.004444444,21.92609,36.55,-16.65,0.1107327,0.08923762,0.06839356,0.08398265,"-110.0105 37.62208 1982 sc1"
"1915",-110.0105,37.62208,1983,"Hist","historical","sc1",19,0,69,10,5,9,0,5.743456,33.43,84,0.2116801,7.24,10.71,0.4672222,21.08696,34.35,-14.95,0.117654,0.1439908,0.06833312,0.08058111,"-110.0105 37.62208 1983 sc1"
"1916",-110.0105,37.62208,1984,"Hist","historical","sc1",19,0,69,10,5,9,0,5.695801,33.69,91,0.07527407,5.07,9.48,-1.080769,21.71413,35.05,-18.25,0.1052008,0.09165896,0.06679109,0.08094206,"-110.0105 37.62208 1984 sc1"
"1917",-110.0105,37.62208,1985,"Hist","historical","sc1",19,0,69,10,5,9,0,2.134099,36.12,87,0.1534039,8.04,4.65,-0.9711111,23.20652,37.35,-18.25,0.1061826,0.1214849,0.06723462,0.110548,"-110.0105 37.62208 1985 sc1"
"1918",-110.0105,37.62208,1986,"Hist","historical","sc1",19,0,69,10,5,9,0,4.880742,33.95,73,0.1443381,2.3,10.35,2.282222,22.23859,34.85,-11.55,0.1375143,0.1018049,0.06743122,0.1059588,"-110.0105 37.62208 1986 sc1"
"1919",-110.0105,37.62208,1987,"Hist","historical","sc1",19,0,69,10,5,9,0,4.558175,32.97,85,0.3927625,6.21,11.49,-0.4144444,21.80109,34.05,-13.85,0.1423604,0.1183407,0.07019285,0.09353777,"-110.0105 37.62208 1987 sc1"
"1920",-110.0105,37.62208,1988,"Hist","historical","sc1",19,0,69,10,5,9,0,4.99298,34.4,85,0.05407483,5.56,8.56,-1.235165,23.01522,35.45,-15.95,0.1302254,0.1145846,0.06643295,0.07244089,"-110.0105 37.62208 1988 sc1"
"1921",-110.0105,37.62208,1989,"Hist","historical","sc1",19,0,69,10,5,9,0,3.458829,36.35,86,0.1346862,5.35,6.86,-1.881667,22.32717,37.95,-19.65,0.0733134,0.07735232,0.06716825,0.06586685,"-110.0105 37.62208 1989 sc1"
"1922",-110.0105,37.62208,1990,"Hist","historical","sc1",19,0,69,10,5,9,0,3.208684,35.93,82,0.01548017,3.59,5.31,-0.08611111,23.05054,37.15,-14.35,0.0672921,0.07106644,0.06588634,0.08474593,"-110.0105 37.62208 1990 sc1"
"1923",-110.0105,37.62208,1991,"Hist","historical","sc1",19,0,69,10,5,9,0,4.347937,33.35,84,0.03527134,5.16,6.56,-2.076667,22.11522,34.45,-24.55,0.09224195,0.09462763,0.06619147,0.08545156,"-110.0105 37.62208 1991 sc1"
"1924",-110.0105,37.62208,1992,"Hist","historical","sc1",19,0,69,10,5,9,0,3.991216,33.19,85,0.06126209,6.45,6.03,-1.279121,21.5087,34.15,-14.15,0.1189323,0.1139388,0.06646972,0.07758727,"-110.0105 37.62208 1992 sc1"
"1925",-110.0105,37.62208,1993,"Hist","historical","sc1",19,0,69,10,5,9,0,2.827949,33.51,83,0.1428817,13.61,6.03,-1.316667,21.11033,34.55,-13.85,0.1112048,0.1380677,0.06704,0.0822488,"-110.0105 37.62208 1993 sc1"
"1926",-110.0105,37.62208,1994,"Hist","historical","sc1",19,0,69,10,5,9,0,2.130126,36.17,84,0.001038038,3.29,2.63,-0.4483333,24.35761,37.15,-14.25,0.08649779,0.07365118,0.06541233,0.07620535,"-110.0105 37.62208 1994 sc1"
"1927",-110.0105,37.62208,1995,"Hist","historical","sc1",19,0,69,10,5,9,0,4.56146,35.18,67,0.06436213,7.39,6.94,1.735,21.88533,37.05,-10.55,0.1114746,0.1288574,0.06663121,0.06629524,"-110.0105 37.62208 1995 sc1"
"1928",-110.0105,37.62208,1996,"Hist","historical","sc1",19,0,69,10,5,9,0,3.415573,35.17,66,0.001159016,3.06,4.96,1.532418,23.9837,35.85,-12.35,0.06998319,0.06768045,0.06578201,0.08854071,"-110.0105 37.62208 1996 sc1"
"1929",-110.0105,37.62208,1997,"Hist","historical","sc1",19,0,69,10,5,9,0,3.972431,33.26,70,0.3813441,8.51,9.13,0.7122222,21.87011,35.15,-13.75,0.1393592,0.1222352,0.07009082,0.08490684,"-110.0105 37.62208 1997 sc1"
"1930",-110.0105,37.62208,1998,"Hist","historical","sc1",19,0,69,10,5,9,0,3.377125,35.48,84,0.09863832,5.4,5.71,0.03777778,22.30489,36.95,-11.65,0.1032087,0.08486612,0.06673774,0.09161352,"-110.0105 37.62208 1998 sc1"
"1931",-110.0105,37.62208,1999,"Hist","historical","sc1",19,0,69,10,5,9,0,6.63592,32.86,71,0.4661118,2.85,15.09,1.846111,21.44402,34.05,-14.95,0.1254822,0.09075238,0.07121015,0.0681518,"-110.0105 37.62208 1999 sc1"
"1932",-110.0105,37.62208,2000,"Hist","historical","sc1",19,0,69,10,5,9,0,3.429693,35.68,64,0.0006481738,5.55,4.91,1.359341,23.70707,36.55,-12.45,0.08252397,0.08315643,0.06560177,0.08772878,"-110.0105 37.62208 2000 sc1"
"1933",-110.0105,37.62208,2001,"Hist","historical","sc1",19,0,69,10,5,9,0,4.39132,35.01,79,0.1671221,6.34,8.57,0.2838889,22.90761,35.75,-12.85,0.1186613,0.1094781,0.06763634,0.06653803,"-110.0105 37.62208 2001 sc1"
"1934",-110.0105,37.62208,2002,"Hist","historical","sc1",19,0,69,10,5,9,0,2.453939,35.99,86,0.0001445232,2.32,3.02,-0.8855556,23.99674,37.05,-14.35,0.07468827,0.06829108,0.06541526,0.09005103,"-110.0105 37.62208 2002 sc1"
"1935",-110.0105,37.62208,2003,"Hist","historical","sc1",19,0,69,10,5,9,0,3.370947,36.62,73,0.05573647,6.15,5.79,1.331111,24.03587,37.85,-12.15,0.09030038,0.09175949,0.06615241,0.08993242,"-110.0105 37.62208 2003 sc1"
"1936",-110.0105,37.62208,2004,"Hist","historical","sc1",19,0,69,10,5,9,0,2.145262,33.96,81,0.000283036,6.41,2.62,-0.8818681,22.47609,34.95,-15.05,0.1010674,0.08931152,0.06553782,0.1067158,"-110.0105 37.62208 2004 sc1"
"1937",-110.0105,37.62208,2005,"Hist","historical","sc1",19,0,69,10,5,9,0,4.21693,37.07,66,0.1684681,13.26,8.42,1.338889,22.04891,38.05,-14.25,0.1728955,0.132684,0.06777829,0.07639627,"-110.0105 37.62208 2005 sc1"
"1938",-110.0105,37.62208,2006,"Hist","historical","sc1",19,0,69,10,5,9,0,4.378952,35.47,83,0.04476339,1.92,7.33,0.6738889,23.67935,36.75,-14.85,0.0758931,0.08169116,0.06627014,0.1274074,"-110.0105 37.62208 2006 sc1"
"1939",-110.0105,37.62208,2007,"Hist","historical","sc1",19,0,69,10,5,9,0,3.999264,35.51,81,0.08089089,3.36,7.72,-0.2972222,23.7375,36.05,-16.35,0.1424138,0.09975453,0.06665776,0.07487871,"-110.0105 37.62208 2007 sc1"
"1940",-110.0105,37.62208,2008,"Hist","historical","sc1",19,0,69,10,5,9,0,3.58969,33.94,79,0.0989261,13.91,7.08,-2.33022,22.05761,34.95,-18.65,0.1176578,0.1274384,0.06700453,0.06810761,"-110.0105 37.62208 2008 sc1"
"1941",-110.0105,37.62208,2009,"Hist","historical","sc1",19,0,69,10,5,9,0,2.119286,34.68,75,0.02270654,6.38,2.67,0.1083333,22.19293,36.05,-17.15,0.1021444,0.08583623,0.06580274,0.06851867,"-110.0105 37.62208 2009 sc1"
"1942",-110.0105,37.62208,2010,"Hist","historical","sc1",19,0,69,10,5,9,0,4.552121,35.44,86,0.5084125,12.92,10.77,-2.437778,22.40326,37.55,-17.35,0.07525214,0.1257799,0.07153018,0.07486328,"-110.0105 37.62208 2010 sc1"
"1943",-110.0105,37.62208,2011,"Hist","historical","sc1",19,0,69,10,5,9,0,4.059739,34.6,76,0.01547533,5.85,5.72,-0.7927778,22.78098,35.65,-22.85,0.09125115,0.08227006,0.06586689,0.07436473,"-110.0105 37.62208 2011 sc1"
"1944",-110.0105,37.62208,2012,"Hist","historical","sc1",19,0,69,10,5,9,0,2.917692,34.93,87,0.1655723,5.75,6.95,0.05384615,23.7538,35.55,-14.75,0.09383558,0.07894593,0.06738406,0.07126592,"-110.0105 37.62208 2012 sc1"
"1945",-110.0105,37.62208,2013,"Hist","historical","sc1",19,0,69,10,5,9,0,3.249286,35.98,81,0.1937438,7.9,8.15,-1.217778,22.72826,38.35,-19.45,0.0988401,0.08958036,0.06780614,0.1417549,"-110.0105 37.62208 2013 sc1"
"1946",-110.0105,37.62208,2014,"Hist","historical","sc1",19,0,69,10,5,9,0,3.552515,34.25,70,0.1434854,3.99,7.12,0.6388889,21.81739,35.65,-17.75,0.1613147,0.1148863,0.06729787,0.07889181,"-110.0105 37.62208 2014 sc1"
"1947",-110.0105,37.62208,2015,"Hist","historical","sc1",19,0,69,10,5,9,0,5.568206,34.77,58,0.3355036,7.48,13.2,1.804444,22.05,36.15,-15.05,0.09127115,0.08911301,0.0697334,0.09328025,"-110.0105 37.62208 2015 sc1"
"1948",-110.0105,37.62208,2016,"Hist","historical","sc1",19,0,69,10,5,9,0,3.769745,35.8,75,0.1608592,7.13,7.39,-1.163187,23.43043,37.65,-16.75,0.1195455,0.108259,0.06743198,0.06853375,"-110.0105 37.62208 2016 sc1"
"1949",-110.0105,37.62208,2017,"Hist","historical","sc1",19,0,69,10,5,9,0,3.271551,35.83,60,0.07130041,9.7,6.41,1.061111,23.94022,37.25,-14.65,0.1092531,0.09787475,0.06643793,0.06740088,"-110.0105 37.62208 2017 sc1"
"1950",-110.0105,37.62208,2018,"Hist","historical","sc1",19,0,69,10,5,9,0,2.01799,34.75,69,0.03102812,2.74,4.36,2.124444,24.31141,35.55,-12.35,0.06992375,0.06760025,0.06592363,0.1024295,"-110.0105 37.62208 2018 sc1"
"1951",-110.0101,37.62024,1980,"Hist","historical","sc1",7,0,77,9,6,9,0,1.524621,36.11,74,0.02845524,14.21,2.57,0.9692308,23.06576,36.95,-12.35,0.1264437,0.1173906,0.05680815,0.06449873,"-110.0101 37.62024 1980 sc1"
"1952",-110.0101,37.62024,1981,"Hist","historical","sc1",7,0,77,9,6,9,0,5.408438,35.96,74,0.03469336,2.37,9.69,3.393333,23.1087,37.45,-9.35,0.06432553,0.0695862,0.05756104,0.1006287,"-110.0101 37.62024 1981 sc1"
"1953",-110.0101,37.62024,1982,"Hist","historical","sc1",7,0,77,9,6,9,0,4.532011,34.88,82,0.2328414,4.12,9.99,0.004444444,21.92609,36.55,-16.65,0.1108312,0.07793166,0.06052532,0.07751649,"-110.0101 37.62024 1982 sc1"
"1954",-110.0101,37.62024,1983,"Hist","historical","sc1",7,0,77,9,6,9,0,5.458083,33.43,84,0.1290705,7.24,10.71,0.4672222,21.08696,34.35,-14.95,0.1183291,0.1250398,0.0593209,0.07898162,"-110.0101 37.62024 1983 sc1"
"1955",-110.0101,37.62024,1984,"Hist","historical","sc1",7,0,77,9,6,9,0,5.370882,33.69,91,0.05869998,5.07,9.48,-1.080769,21.71413,35.05,-18.25,0.1125349,0.0815694,0.05811131,0.07838248,"-110.0101 37.62024 1984 sc1"
"1956",-110.0101,37.62024,1985,"Hist","historical","sc1",7,0,77,9,6,9,0,2.039906,36.12,87,0.1107608,8.04,4.65,-0.9711111,23.20652,37.35,-18.25,0.1133943,0.1208011,0.05826435,0.1218339,"-110.0101 37.62024 1985 sc1"
"1957",-110.0101,37.62024,1986,"Hist","historical","sc1",7,0,77,9,6,9,0,4.670147,33.95,73,0.1314455,2.3,10.35,2.282222,22.23859,34.85,-11.55,0.1395302,0.08779239,0.05912452,0.1100742,"-110.0101 37.62024 1986 sc1"
"1958",-110.0101,37.62024,1987,"Hist","historical","sc1",7,0,77,9,6,9,0,4.463379,32.97,85,0.362003,6.21,11.49,-0.4144444,21.80109,34.05,-13.85,0.1464238,0.1072031,0.06298827,0.09393662,"-110.0101 37.62024 1987 sc1"
"1959",-110.0101,37.62024,1988,"Hist","historical","sc1",7,0,77,9,6,9,0,4.715692,34.4,85,0.04147532,5.56,8.56,-1.235165,23.01522,35.45,-15.95,0.1367356,0.1036378,0.05757617,0.06285495,"-110.0101 37.62024 1988 sc1"
"1960",-110.0101,37.62024,1989,"Hist","historical","sc1",7,0,77,9,6,9,0,3.316196,36.35,86,0.1101363,5.35,6.86,-1.881667,22.32717,37.95,-19.65,0.06330278,0.06658015,0.05853595,0.05661006,"-110.0101 37.62024 1989 sc1"
"1961",-110.0101,37.62024,1990,"Hist","historical","sc1",7,0,77,9,6,9,0,3.051766,35.93,82,0.01289923,3.59,5.31,-0.08611111,23.05054,37.15,-14.35,0.05827711,0.05982602,0.05694778,0.08258656,"-110.0101 37.62024 1990 sc1"
"1962",-110.0101,37.62024,1991,"Hist","historical","sc1",7,0,77,9,6,9,0,4.149516,33.35,84,0.02230069,5.16,6.56,-2.076667,22.11522,34.45,-24.55,0.08558418,0.08315485,0.05726339,0.08197346,"-110.0101 37.62024 1991 sc1"
"1963",-110.0101,37.62024,1992,"Hist","historical","sc1",7,0,77,9,6,9,0,3.807622,33.19,85,0.02558483,6.45,6.03,-1.279121,21.5087,34.15,-14.15,0.1226122,0.1065551,0.05728095,0.07073221,"-110.0101 37.62024 1992 sc1"
"1964",-110.0101,37.62024,1993,"Hist","historical","sc1",7,0,77,9,6,9,0,2.628416,33.51,83,0.1084044,13.61,6.03,-1.316667,21.11033,34.55,-13.85,0.1132142,0.1128105,0.05813268,0.07873806,"-110.0101 37.62024 1993 sc1"
"1965",-110.0101,37.62024,1994,"Hist","historical","sc1",7,0,77,9,6,9,0,2.058366,36.17,84,0.0002475079,3.29,2.63,-0.4483333,24.35761,37.15,-14.25,0.07624329,0.06253823,0.05615036,0.06993268,"-110.0101 37.62024 1994 sc1"
"1966",-110.0101,37.62024,1995,"Hist","historical","sc1",7,0,77,9,6,9,0,4.330306,35.18,67,0.0261525,7.39,6.94,1.735,21.88533,37.05,-10.55,0.1139816,0.1078478,0.05747244,0.05729424,"-110.0101 37.62024 1995 sc1"
"1967",-110.0101,37.62024,1996,"Hist","historical","sc1",7,0,77,9,6,9,0,3.333132,35.17,66,0.00065859,3.06,4.96,1.532418,23.9837,35.85,-12.35,0.061172,0.05780422,0.05675171,0.09038238,"-110.0101 37.62024 1996 sc1"
"1968",-110.0101,37.62024,1997,"Hist","historical","sc1",7,0,77,9,6,9,0,3.834224,33.26,70,0.3165947,8.51,9.13,0.7122222,21.87011,35.15,-13.75,0.1448021,0.1082883,0.06224543,0.0793196,"-110.0101 37.62024 1997 sc1"
"1969",-110.0101,37.62024,1998,"Hist","historical","sc1",7,0,77,9,6,9,0,3.174507,35.48,84,0.07640408,5.4,5.71,0.03777778,22.30489,36.95,-11.65,0.09670155,0.0731027,0.05783811,0.09460068,"-110.0101 37.62024 1998 sc1"
"1970",-110.0101,37.62024,1999,"Hist","historical","sc1",7,0,77,9,6,9,0,6.424345,32.86,71,0.3767124,2.85,15.09,1.846111,21.44402,34.05,-14.95,0.1301598,0.08196289,0.06354385,0.05753106,"-110.0101 37.62024 1999 sc1"
"1971",-110.0101,37.62024,2000,"Hist","historical","sc1",7,0,77,9,6,9,0,3.173183,35.68,64,0.0006326162,5.55,4.91,1.359341,23.70707,36.55,-12.45,0.07364076,0.07509352,0.05649686,0.08836095,"-110.0101 37.62024 2000 sc1"
"1972",-110.0101,37.62024,2001,"Hist","historical","sc1",7,0,77,9,6,9,0,4.176303,35.01,79,0.12798,6.34,8.57,0.2838889,22.90761,35.75,-12.85,0.1213378,0.1056851,0.05894583,0.05764176,"-110.0101 37.62024 2001 sc1"
"1973",-110.0101,37.62024,2002,"Hist","historical","sc1",7,0,77,9,6,9,0,2.347422,35.99,86,0.0001548928,2.32,3.02,-0.8855556,23.99674,37.05,-14.35,0.06645375,0.05687636,0.05622084,0.09261353,"-110.0101 37.62024 2002 sc1"
"1974",-110.0101,37.62024,2003,"Hist","historical","sc1",7,0,77,9,6,9,0,3.247075,36.62,73,0.04320915,6.15,5.79,1.331111,24.03587,37.85,-12.15,0.08136789,0.0853941,0.05722748,0.09347009,"-110.0101 37.62024 2003 sc1"
"1975",-110.0101,37.62024,2004,"Hist","historical","sc1",7,0,77,9,6,9,0,2.032676,33.96,81,0.0001979623,6.41,2.62,-0.8818681,22.47609,34.95,-15.05,0.1029148,0.08188625,0.05638643,0.1113326,"-110.0101 37.62024 2004 sc1"
"1976",-110.0101,37.62024,2005,"Hist","historical","sc1",7,0,77,9,6,9,0,3.955851,37.07,66,0.1331233,13.26,8.42,1.338889,22.04891,38.05,-14.25,0.1608486,0.1083264,0.05921379,0.06896235,"-110.0101 37.62024 2005 sc1"
"1977",-110.0101,37.62024,2006,"Hist","historical","sc1",7,0,77,9,6,9,0,4.179035,35.47,83,0.0353059,1.92,7.33,0.6738889,23.67935,36.75,-14.85,0.06183536,0.07644457,0.05727609,0.1189911,"-110.0101 37.62024 2006 sc1"
"1978",-110.0101,37.62024,2007,"Hist","historical","sc1",7,0,77,9,6,9,0,3.838038,35.51,81,0.06620947,3.36,7.72,-0.2972222,23.7375,36.05,-16.35,0.112718,0.06989166,0.05793987,0.06702182,"-110.0101 37.62024 2007 sc1"
"1979",-110.0101,37.62024,2008,"Hist","historical","sc1",7,0,77,9,6,9,0,3.42489,33.94,79,0.06782991,13.91,7.08,-2.33022,22.05761,34.95,-18.65,0.1246083,0.1056955,0.05817518,0.05957648,"-110.0101 37.62024 2008 sc1"
"1980",-110.0101,37.62024,2009,"Hist","historical","sc1",7,0,77,9,6,9,0,1.98333,34.68,75,0.003691284,6.38,2.67,0.1083333,22.19293,36.05,-17.15,0.1037569,0.07776602,0.0563982,0.05958616,"-110.0101 37.62024 2009 sc1"
"1981",-110.0101,37.62024,2010,"Hist","historical","sc1",7,0,77,9,6,9,0,4.438909,35.44,86,0.4484368,12.92,10.77,-2.437778,22.40326,37.55,-17.35,0.06723851,0.1072219,0.0644604,0.06668545,"-110.0101 37.62024 2010 sc1"
"1982",-110.0101,37.62024,2011,"Hist","historical","sc1",7,0,77,9,6,9,0,3.879295,34.6,76,0.006850677,5.85,5.72,-0.7927778,22.78098,35.65,-22.85,0.08521395,0.06781299,0.05675907,0.06685412,"-110.0101 37.62024 2011 sc1"
"1983",-110.0101,37.62024,2012,"Hist","historical","sc1",7,0,77,9,6,9,0,2.977181,34.93,87,0.1513917,5.75,6.95,0.05384615,23.7538,35.55,-14.75,0.08442805,0.06682602,0.0590075,0.06151823,"-110.0101 37.62024 2012 sc1"
"1984",-110.0101,37.62024,2013,"Hist","historical","sc1",7,0,77,9,6,9,0,3.109211,35.98,81,0.1916496,7.9,8.15,-1.217778,22.72826,38.35,-19.45,0.0996223,0.08434176,0.05984721,0.1298995,"-110.0101 37.62024 2013 sc1"
"1985",-110.0101,37.62024,2014,"Hist","historical","sc1",7,0,77,9,6,9,0,3.502942,34.25,70,0.1022183,3.99,7.12,0.6388889,21.81739,35.65,-17.75,0.1383615,0.08201821,0.05832976,0.07258589,"-110.0101 37.62024 2014 sc1"
"1986",-110.0101,37.62024,2015,"Hist","historical","sc1",7,0,77,9,6,9,0,5.364701,34.77,58,0.2803633,7.48,13.2,1.804444,22.05,36.15,-15.05,0.08077816,0.0787694,0.06190856,0.09658188,"-110.0101 37.62024 2015 sc1"
"1987",-110.0101,37.62024,2016,"Hist","historical","sc1",7,0,77,9,6,9,0,3.63101,35.8,75,0.1273593,7.13,7.39,-1.163187,23.43043,37.65,-16.75,0.126362,0.1022661,0.0587521,0.05985683,"-110.0101 37.62024 2016 sc1"
"1988",-110.0101,37.62024,2017,"Hist","historical","sc1",7,0,77,9,6,9,0,3.111959,35.83,60,0.05298633,9.7,6.41,1.061111,23.94022,37.25,-14.65,0.1116295,0.09322143,0.05752387,0.05797824,"-110.0101 37.62024 2017 sc1"
"1989",-110.0101,37.62024,2018,"Hist","historical","sc1",7,0,77,9,6,9,0,1.991339,34.75,69,0.01435736,2.74,4.36,2.124444,24.31141,35.55,-12.35,0.05998567,0.05755264,0.05676964,0.1107891,"-110.0101 37.62024 2018 sc1"
"1990",-110.0098,37.59964,1980,"Hist","historical","sc1",23,0,45,14,17,20,0,1.539439,36.11,74,0.154646,14.21,2.57,0.9692308,23.06576,36.95,-12.35,0.1244728,0.1553152,0.07080025,0.0765328,"-110.0098 37.59964 1980 sc1"
"1991",-110.0098,37.59964,1981,"Hist","historical","sc1",23,0,45,14,17,20,0,5.634359,35.96,74,0.05697224,2.37,9.69,3.393333,23.1087,37.45,-9.35,0.07903689,0.08022994,0.07022798,0.0999916,"-110.0098 37.59964 1981 sc1"
"1992",-110.0098,37.59964,1982,"Hist","historical","sc1",23,0,45,14,17,20,0,4.52831,34.88,82,0.2578326,4.12,9.99,0.004444444,21.92609,36.55,-16.65,0.1113826,0.09205225,0.071985,0.08684687,"-110.0098 37.59964 1982 sc1"
"1993",-110.0098,37.59964,1983,"Hist","historical","sc1",23,0,45,14,17,20,0,5.658354,33.43,84,0.2199959,7.24,10.71,0.4672222,21.08696,34.35,-14.95,0.1166516,0.142171,0.07190232,0.08375296,"-110.0098 37.59964 1983 sc1"
"1994",-110.0098,37.59964,1984,"Hist","historical","sc1",23,0,45,14,17,20,0,5.580478,33.69,91,0.08100105,5.07,9.48,-1.080769,21.71413,35.05,-18.25,0.1066554,0.09397059,0.07048881,0.08375678,"-110.0098 37.59964 1984 sc1"
"1995",-110.0098,37.59964,1985,"Hist","historical","sc1",23,0,45,14,17,20,0,2.100842,36.12,87,0.1490323,8.04,4.65,-0.9711111,23.20652,37.35,-18.25,0.106896,0.1203706,0.07075729,0.112143,"-110.0098 37.59964 1985 sc1"
"1996",-110.0098,37.59964,1986,"Hist","historical","sc1",23,0,45,14,17,20,0,4.778511,33.95,73,0.1523282,2.3,10.35,2.282222,22.23859,34.85,-11.55,0.1361864,0.1047877,0.07108524,0.1073918,"-110.0098 37.59964 1986 sc1"
"1997",-110.0098,37.59964,1987,"Hist","historical","sc1",23,0,45,14,17,20,0,4.550534,32.97,85,0.3909284,6.21,11.49,-0.4144444,21.80109,34.05,-13.85,0.1399945,0.1198332,0.073464,0.09475077,"-110.0098 37.59964 1987 sc1"
"1998",-110.0098,37.59964,1988,"Hist","historical","sc1",23,0,45,14,17,20,0,4.847367,34.4,85,0.05941593,5.56,8.56,-1.235165,23.01522,35.45,-15.95,0.1280745,0.114237,0.07015539,0.07541287,"-110.0098 37.59964 1988 sc1"
"1999",-110.0098,37.59964,1989,"Hist","historical","sc1",23,0,45,14,17,20,0,3.40671,36.35,86,0.1334727,5.35,6.86,-1.881667,22.32717,37.95,-19.65,0.07632219,0.07967253,0.07073449,0.06950212,"-110.0098 37.59964 1989 sc1"
"2000",-110.0098,37.59964,1990,"Hist","historical","sc1",23,0,45,14,17,20,0,3.149689,35.93,82,0.01608508,3.59,5.31,-0.08611111,23.05054,37.15,-14.35,0.07071173,0.07342991,0.06962976,0.08771794,"-110.0098 37.59964 1990 sc1"
"2001",-110.0098,37.59964,1991,"Hist","historical","sc1",23,0,45,14,17,20,0,4.259825,33.35,84,0.03871157,5.16,6.56,-2.076667,22.11522,34.45,-24.55,0.0944156,0.09571529,0.06992584,0.087409,"-110.0098 37.59964 1991 sc1"
"2002",-110.0098,37.59964,1992,"Hist","historical","sc1",23,0,45,14,17,20,0,3.968181,33.19,85,0.0635414,6.45,6.03,-1.279121,21.5087,34.15,-14.15,0.1173585,0.1134726,0.07015928,0.07993508,"-110.0098 37.59964 1992 sc1"
"2003",-110.0098,37.59964,1993,"Hist","historical","sc1",23,0,45,14,17,20,0,2.730343,33.51,83,0.1661581,13.61,6.03,-1.316667,21.11033,34.55,-13.85,0.1099874,0.1394014,0.0708495,0.08492245,"-110.0098 37.59964 1993 sc1"
"2004",-110.0098,37.59964,1994,"Hist","historical","sc1",23,0,45,14,17,20,0,2.111936,36.17,84,0.00133712,3.29,2.63,-0.4483333,24.35761,37.15,-14.25,0.08787174,0.0769243,0.06914086,0.07935964,"-110.0098 37.59964 1994 sc1"
"2005",-110.0098,37.59964,1995,"Hist","historical","sc1",23,0,45,14,17,20,0,4.523685,35.18,67,0.0700217,7.39,6.94,1.735,21.88533,37.05,-10.55,0.1118011,0.1277407,0.07035203,0.06992856,"-110.0098 37.59964 1995 sc1"
"2006",-110.0098,37.59964,1996,"Hist","historical","sc1",23,0,45,14,17,20,0,3.393617,35.17,66,0.0008853773,3.06,4.96,1.532418,23.9837,35.85,-12.35,0.07324267,0.07113471,0.06952595,0.0911915,"-110.0098 37.59964 1996 sc1"
"2007",-110.0098,37.59964,1997,"Hist","historical","sc1",23,0,45,14,17,20,0,3.90132,33.26,70,0.3956146,8.51,9.13,0.7122222,21.87011,35.15,-13.75,0.1365265,0.1221101,0.0735457,0.0873518,"-110.0098 37.59964 1997 sc1"
"2008",-110.0098,37.59964,1998,"Hist","historical","sc1",23,0,45,14,17,20,0,3.319682,35.48,84,0.0951783,5.4,5.71,0.03777778,22.30489,36.95,-11.65,0.1029866,0.08723616,0.07032184,0.09278673,"-110.0098 37.59964 1998 sc1"
